Firm,exchange,industry,year,asset_turnover,roa,roe,current_ratio,interest_cover,debt_to_equity_perc,debt-to_asset_perc,emission_trading,esg_combined,Environmental,Social,Governance,debt_to_asset_perc,Scope_1_and_2,co2_emission,size,ln_revenue,ln_debt,ln_equity,z_score,ln_co2_revenue,emission
SEAT.SI,SI,Manufacturing,2007,1.14367055,7.16967878,18.39620357,1.1872,8.92506,26.04853,9.95584,FALSE,33.03840522,3.5326087,30.18004992,72.19298246,9.95584,,108819,21.98602,21.99722293,19.67900979,21.00906306,3.59099862,-10.3997817,0.03043913
SEAT.SI,SI,Manufacturing,2008,1.11606292,10.57136661,31.29216241,1.10409,22.33364,16.61785,4.90037,FALSE,36.63889408,9.88411169,24.70103105,84.39649781,4.90037,,108526,22.073473,22.16699706,19.05761266,20.8209547,2.4894591,-10.572252,0.02561706
SEAT.SI,SI,Manufacturing,2009,1.23121138,18.97411275,53.14087268,1.3349,148.60486,1.0202,0.42666,FALSE,35.46960015,11.09649932,25.18109134,78.20669935,0.42666,,113601,22.129676,22.32956418,16.67274369,21.21820103,4.13495645,-10.68911659,0.02279164
SEAT.SI,SI,Manufacturing,2010,0.91401462,20.47311863,43.90685068,1.5927,1650.72504,0.33834,0.23112,FALSE,39.26749381,17.85540839,31.00898955,75.78981302,0.23112,,195365,22.162475,22.01490174,15.67039255,21.45398809,4.88400037,-9.83227685,0.05369037
SEAT.SI,SI,Manufacturing,2011,0.7666829,15.43024288,30.69647907,1.41605,3142.9359,1.94607,0.96543,FALSE,44.58764749,24.8756087,33.15401204,83.23286052,0.96543,,338389,22.08337,21.83995748,17.44301547,21.34504696,3.82458789,-9.10800608,0.11077537
SEAT.SI,SI,Manufacturing,2012,0.81750893,10.58076307,22.69404653,1.33944,576.11019,13.07333,5.75449,FALSE,42.29938964,22.29065842,33.86458961,77.36882716,5.75449,,360249,22.221431,21.95433855,19.36624136,21.35730414,3.54145594,-9.15978781,0.10518521
SEAT.SI,SI,Manufacturing,2013,0.84775175,9.9623083,24.24592605,1.19564,105.54669,27.26847,10.5669,FALSE,34.41044067,22.74277247,33.32256913,49.83796296,10.5669,,134584,22.513391,22.24181814,20.26594706,21.51708548,2.93235713,-10.43187433,0.02947776
SEAT.SI,SI,Manufacturing,2014,0.75315072,9.00208671,23.46681558,1.32434,37.97535,55.59872,21.13715,FALSE,33.34107734,17.09709207,45.26162625,37.20469552,21.13715,,145422,22.697287,22.35194081,21.14314924,21.67539563,2.42638495,-10.46454567,0.02853025
SEAT.SI,SI,Manufacturing,2015,0.56975487,-2.34070367,-7.04255434,1.31306,-3.37818,126.87016,36.73655,FALSE,44.18642288,18.68369176,63.30384347,49.72463768,36.73655,143049,143049,22.910268,22.29398695,21.90887052,21.61170576,1.30600652,-10.42304444,0.0297392
SEAT.SI,SI,Manufacturing,2016,0.38083633,1.34996029,4.76693412,1.33883,2.61106,159.33968,44.13222,FALSE,42.86485672,36.71079196,63.23184333,54.352657,44.13222,122340,122340,22.939298,21.96249743,22.12131759,21.63779509,1.17398183,-10.2479381,0.03543048
SEAT.SI,SI,Manufacturing,2017,0.31766592,2.97790435,11.18319209,1.39645,3.3117,165.31587,42.30496,FALSE,52.87628299,40.48522513,56.87712806,62.5,42.30496,127565,127565,22.937941,21.7767931,22.07767542,21.55823673,1.20144025,-10.02041178,0.04448263
SEAT.SI,SI,Manufacturing,2018,0.53509694,-1.0784557,-4.0803461,1.07152,-0.54604,180.09568,49.3098,FALSE,53.41359347,43.59691091,70.76673796,54.42721792,49.3098,120927,120927,22.864389,22.30202979,22.15734122,21.55325025,1.15145882,-10.59908746,0.02493876
SEAT.SI,SI,Manufacturing,2019,0.33840742,-2.05866002,-7.69917894,0.89231,-1.12636,212.02359,55.31406,FALSE,65.1070946,54.58002957,68.44969678,81.09507799,55.31406,149913,149544,22.911773,21.83524745,22.31962956,21.55281909,0.78686054,-9.91990151,0.049186
SEAT.SI,SI,Manufacturing,2020,0.1733066,-7.70234843,-22.74197961,0.92371,-4.48349,103.92879,42.82347,FALSE,46.27874616,54.39826608,68.97336094,88.80701754,42.82347,126434,126433,22.967004,21.18538862,22.11892029,22.07257543,0.30683555,-9.43792082,0.07964584
SEAT.SI,SI,Manufacturing,2021,0.20385387,-13.74865169,-32.53233266,1.19453,-17.38627,83.34148,36.07095,FALSE,69.52129635,54.93005797,74.32175929,80.73684211,36.07095,143292,143292,22.944148,21.33591403,21.92446592,22.10076095,0.13615309,-9.46327424,0.07765192
SEAT.SI,SI,Manufacturing,2022,0.21163138,-2.61798857,-6.16571837,0.91234,-1.76532,88.62298,36.88669,FALSE,67.99726313,54.827887,70.04599957,89.6875,36.88669,114183,116356,22.975377,21.43328496,21.97805748,22.09379899,0.52906094,-9.76887523,0.05720466
SEAT.SI,SI,Manufacturing,2023,0.57574389,-15.97319018,-36.0154634,1.00872,-1.16513,55.34873,21.88281,FALSE,49.41285699,58.93796005,71.50709628,71.80851064,21.88281,184058,184058,23.62424,22.82426866,22.10477112,22.69301897,0.78546245,-10.70126246,0.02251649
TBEV.SI,SI,Manufacturing,2019,0.64780838,6.41283569,17.3099019,1.58409,4.43471,146.48101,54.03547,FALSE,62.3480147,77.69864282,65.68703516,37.78717333,54.03547,1131760,1125570,26.786601,26.36515186,26.17107103,25.52891599,2.35278712,-12.43135173,0.00399147
TBEV.SI,SI,Manufacturing,2020,0.60279624,7.05674134,17.99927296,0.9511,4.90917,121.32396,50.20783,FALSE,64.64818755,65.06266676,67.34428232,59.19299377,50.20783,1087047,1083290,26.845031,26.30838128,26.15603211,25.73311214,1.95923834,-12.41286802,0.00406593
TBEV.SI,SI,Manufacturing,2021,0.53093923,6.44429851,14.98842959,0.99815,4.94972,107.41303,47.77064,FALSE,67.78741503,69.33296998,67.36850367,66.70308053,47.77064,975911,971254,26.872365,26.19704758,26.13360609,25.85559502,1.9652532,-12.41070428,0.00407474
TBEV.SI,SI,Manufacturing,2022,0.55562155,7.11901384,15.18673687,1.24194,6.19605,86.17731,42.32398,FALSE,70.74779522,71.08309328,66.06005276,78.96567506,42.32398,937836,934727,26.996962,26.3740144,26.13714529,26.09354925,2.05470315,-12.62600461,0.00328546
TBEV.SI,SI,Manufacturing,2023,0.59442136,6.47182827,12.88995028,1.1677,5.14693,77.01064,39.36539,FALSE,74.99276434,76.04885737,77.11860804,69.81626235,39.36539,1134880,1134880,27.254939,26.64549546,26.32265539,26.4464346,1.90868074,-12.70345799,0.00304059
TBEV.SI,SI,Manufacturing,2024,0.59700423,6.56857324,13.81333004,1.33421,5.03119,105.38415,45.75264,FALSE,72.92970125,69.66413717,76.39827798,70.47005091,45.75264,,1170780,27.117441,26.6789105,26.33552007,25.85445927,1.83148315,-12.70572975,0.00303369
VENM.SI,SI,Manufacturing,2004,1.66568327,10.27931795,13.48940185,3.28027,78.432436,0.50842,0.39481,FALSE,7.21355592,0,11.47435897,11.97530864,0.39481,,74903.7,21.209719,21.66523099,15.6752065,20.95538983,8.82970497,-10.44127242,0.02920203
VENM.SI,SI,Manufacturing,2005,1.54293573,9.98575492,12.92284544,3.44561,173.266942,0.71182,0.5475,FALSE,16.94581281,0,28.56410256,26.38888889,0.5475,,81617.9,21.261787,21.6609989,16.05422695,20.99476908,7.53936973,-10.35119502,0.03195458
VENM.SI,SI,Manufacturing,2006,1.20601903,9.99310317,15.06079407,1.34468,20.098512,35.70866,20.97093,FALSE,8.106185,0,3.94871795,23.14814815,20.97093,,56360.6,21.645877,21.68336938,20.08384361,21.10870462,3.98772743,-10.74384377,0.02157784
VENM.SI,SI,Manufacturing,2007,1.27851017,9.5683982,15.82513689,2.05747,14.01941,40.16146,24.97109,FALSE,8.38518711,0,19.87179487,6.84210526,24.97109,,72055.2,21.604876,21.84421751,20.21742433,21.12391307,4.35873029,-10.65902974,0.02348779
VENM.SI,SI,Manufacturing,2008,1.26881642,5.78007354,9.08654368,2.05478,40.76275,27.55429,17.94086,FALSE,15.67112631,6.66666667,14.67571644,28.45528455,17.94086,,181082,21.615175,21.875664,19.89708592,21.18440715,3.32202218,-9.76895876,0.05719988
VENM.SI,SI,Manufacturing,2009,1.20566131,4.99592638,7.51264127,1.97035,35.52253,23.98018,16.3009,FALSE,13.75860689,5.55555556,11.43072614,26.94444444,16.3009,,184071,21.594361,21.81221508,19.78041082,21.20682059,4.07099241,-9.68913825,0.06195277
VENM.SI,SI,Manufacturing,2010,1.01167428,7.14941139,10.15787222,2.74398,116.93057,15.43104,11.26119,FALSE,14.27197886,1.38888889,14.1660503,31.13475177,11.26119,,150539,21.433007,21.48296851,19.24919901,21.11636993,4.69895154,-9.56099105,0.07042297
VENM.SI,SI,Manufacturing,2011,0.95372257,6.11017696,8.35956493,2.7996,85.35734,15.40983,11.28094,FALSE,16.66699051,1.44927536,10.83689459,42.76595745,11.28094,,124827,21.401878,21.35253627,19.21982192,21.08828921,3.89256006,-9.61785221,0.06653036
VENM.SI,SI,Manufacturing,2012,0.96903113,5.55279473,7.45520545,2.52846,81.20978,9.30113,7.05551,FALSE,15.46557386,0,10.28735632,41.18055556,7.05551,,131399,21.329915,21.33625433,18.67855403,21.05222567,4.73616902,-9.55026055,0.07118271
VENM.SI,SI,Manufacturing,2013,0.96762102,5.63155983,7.47193203,2.45606,111.98547,8.8449,6.62452,FALSE,19.13648453,0,18.16214913,45.06944444,6.62452,,141922,21.425342,21.37805082,18.71095009,21.13495695,4.45988223,-9.51501793,0.07373611
VENM.SI,SI,Manufacturing,2014,1.00491666,3.58854117,4.85039639,2.34225,147.47192,9.3836,6.8576,FALSE,23.58504252,8.22792023,28.10518335,38.65248227,6.8576,,108267,21.490435,21.49085517,18.81062224,21.17545847,4.34390939,-9.8984995,0.05025003
VENM.SI,SI,Manufacturing,2015,1.06414658,7.19769537,9.72083327,2.68624,174.44524,7.12187,5.34019,FALSE,28.22999448,4.43969611,38.35520362,48.1884058,5.34019,242899.8007,90909.9,21.618497,21.66795326,18.68858846,21.32922476,4.66364571,-10.25032907,0.03534587
VENM.SI,SI,Manufacturing,2016,1.08731096,8.05399975,11.03587732,2.35964,228.63575,4.72048,3.35836,FALSE,21.82442902,4.61895462,32.31562174,32.82608696,3.35836,266942.0142,120342,21.711706,21.75279217,18.31798771,21.37001432,4.52415315,-10.0546992,0.04298329
VENM.SI,SI,Manufacturing,2017,1.35684371,14.97870391,21.40493943,2.3359,422.86858,1.42191,0.98047,FALSE,25.92607294,14.29394202,41.46333732,24.21580672,0.98047,417669.4054,168697,21.81222,22.05408692,17.18732654,21.43942517,6.56417007,-10.01822743,0.0445799
VENM.SI,SI,Manufacturing,2018,1.09771985,13.64118774,19.15975154,2.71172,430.81874,0.33834,0.23112,FALSE,39.32077911,21.60208213,41.33727991,60.17054264,0.23112,102769.1805,61295,21.87986,21.96362811,14.39419364,21.56963229,5.60887265,-10.94017456,0.01773138
VENM.SI,SI,Manufacturing,2019,1.12162976,12.96490947,17.31662204,3.1052,774.50096,1.15973,0.885,FALSE,43.20845264,19.43074469,52.64632122,63.89511535,0.885,109382.9695,66080,21.962656,22.06674604,17.23531579,21.69133744,6.48264359,-10.96812463,0.01724265
VENM.SI,SI,Manufacturing,2020,0.92507859,10.52723045,13.47801629,3.65173,713.18085,0.80915,0.64669,FALSE,42.26770333,18.66579748,50.69135213,63.8245614,0.64669,41529.51058,55769.3,21.948533,21.87599464,16.90747693,21.72337984,7.86999668,-10.94701582,0.01761049
VENM.SI,SI,Manufacturing,2021,2.46688327,10.4552143,13.53993225,3.01656,824.65248,0.49756,0.37222,FALSE,45.17417448,13.95114072,53.89570885,76.31578947,0.37222,7292.56559,56321.6,22.004828,21.8479521,16.41137546,21.71343719,6.06902719,-10.9091187,0.01829068
VENM.SI,SI,Manufacturing,2022,1.04613422,12.14553688,16.12900036,3.17185,844.12573,0.85424,0.64736,FALSE,48.42646992,31.79316194,50.55574506,67.74305556,0.64736,7958.269368,96057,22.089025,22.1185258,17.04899868,21.81058787,6.108299,-10.64582875,0.02379991
VENM.SI,SI,Manufacturing,2023,0.82807309,9.04770286,11.63653711,3.73931,415.44475,0.96996,0.77434,FALSE,48.41759951,32.0140051,47.33754276,70.74468085,0.77434,87910,87910,22.105855,21.94448137,17.24493675,21.87928792,5.88414057,-10.56041252,0.02592216
WLIL.SI,SI,Manufacturing,2007,1.70104787,5.91918113,12.50563103,1.14843,4.11865,61.4546,32.42337,FALSE,34.25957675,29.83248635,34.19414701,39.24242424,32.42337,,2048800,23.231529,23.29154037,22.10523774,22.55013518,3.80541576,-8.75877556,0.15707682
WLIL.SI,SI,Manufacturing,2008,1.74648016,10.0559706,18.48487222,1.40024,5.32297,52.96618,29.56856,FALSE,39.55541394,45.08196721,36.05829541,39.51844903,29.56856,,2269140,23.42791,23.91714036,22.2094517,22.80728653,3.18999095,-9.2822289,0.09306346
WLIL.SI,SI,Manufacturing,2009,1.15617155,10.88226055,21.02350565,1.24127,13.4566,83.9471,40.85385,FALSE,46.00180988,50.11655012,43.78463996,45.30637255,40.85385,,2666550,23.739585,23.75802337,22.84441631,22.97638129,3.10122593,-8.96172731,0.12822458
WLIL.SI,SI,Manufacturing,2010,1.05587404,5.58240362,13.35425923,1.09539,5.30121,137.84107,51.11335,FALSE,38.40935027,42.42424242,32.58913898,44.04900064,51.11335,,2917630,24.027748,23.91240928,23.35662297,22.97449213,2.11881979,-9.02612708,0.12022722
WLIL.SI,SI,Manufacturing,2011,1.21252859,5.13510212,14.05437655,1.07312,1.33186,146.03937,52.67602,TRUE,45.06670851,51.13636364,38.50791693,49.72222222,52.67602,,3508730,24.143885,24.26385333,23.50287535,23.0608085,2.10232644,-9.19308862,0.10174014
WLIL.SI,SI,Manufacturing,2012,1.11463213,3.75482195,10.36680621,1.11237,2.47575,145.93973,53.06585,TRUE,45.13158883,47.6376111,37.74857427,55.13117284,53.06585,,3181950,24.201677,24.28281912,23.56804078,23.13268326,1.86679564,-9.30981434,0.09053135
WLIL.SI,SI,Manufacturing,2013,0.99568697,3.77556541,10.72503167,1.20051,2.7582,164.4374,56.17535,TRUE,46.57035515,47.71593834,39.42138984,57.66203704,56.17535,,3439020,24.374658,24.31849488,23.79796574,23.2436488,1.74336688,-9.26779778,0.09441621
WLIL.SI,SI,Manufacturing,2014,0.96626193,3.26733836,9.23082801,1.28126,2.90542,143.02615,52.55953,FALSE,26.09949623,15.60427413,20.5873457,47.16801174,52.55953,,3239210,24.33908,24.35165081,23.69585647,23.28038295,1.77576555,-9.36081078,0.08603032
WLIL.SI,SI,Manufacturing,2015,0.97584836,3.20784008,8.2331903,1.28425,3.51975,113.66411,47.18586,FALSE,42.97956464,48.54312354,33.36387198,53.47342995,47.18586,2796826,2796826,24.299859,24.34876091,23.548783,23.35971928,1.85652611,-9.50476515,0.074496
WLIL.SI,SI,Manufacturing,2016,1.11959358,3.13440144,7.54315714,1.1622,5.87432,110.50225,45.96042,FALSE,40.04985341,43.13872551,35.34688537,44.77777778,45.96042,4124147,4124146.97,24.308805,24.42033288,23.53141552,23.36827318,2.04783793,-9.18796312,0.10226295
WLIL.SI,SI,Manufacturing,2017,1.11778171,3.42257428,8.23895244,1.14691,1.96055,116.72902,48.43707,FALSE,51.56088329,52.58508699,50.11878742,52.92588043,48.43707,4531306,4531300,24.378585,24.44111737,23.65367989,23.43696908,1.91161162,-9.11459794,0.11004756
WLIL.SI,SI,Manufacturing,2018,1.02712091,3.00509062,7.71258036,1.15105,1.777,139.1629,51.06782,FALSE,45.25606782,45.39832134,46.96828535,42.14125754,51.06782,5511526,5511526,24.537655,24.51071162,23.86563964,23.49071962,1.78322741,-8.98835953,0.12485475
WLIL.SI,SI,Manufacturing,2019,0.91939203,3.33228767,8.92024486,1.11287,1.80813,133.8001,50.84109,FALSE,54.29370082,68.71818225,46.00422922,52.74913608,50.84109,5636765,5636765,24.627676,24.52937361,23.95121097,23.59571345,1.75062346,-8.98455274,0.12533095
WLIL.SI,SI,Manufacturing,2020,1.03047432,4.30097266,10.74329031,1.22294,4.6707,109.49873,45.89271,FALSE,66.5550645,73.74565624,73.46779329,46.70175439,45.89271,11234191,14100000,24.705311,24.69559733,23.92644687,23.71132145,1.99517378,-8.23391197,0.26549568
WLIL.SI,SI,Manufacturing,2021,1.19909905,4.64079208,11.57817066,1.12051,6.02519,129.98207,50.03364,FALSE,67.83019563,76.60709728,73.98361669,47.54385965,50.03364,12155491,12700000,24.786901,24.90067025,24.09442667,23.70606615,1.99540606,-8.5435577,0.194796
WLIL.SI,SI,Manufacturing,2022,1.23234922,4.77292155,12.57778677,1.08984,4.25606,135.65463,50.75781,FALSE,72.67165128,81.37084859,78.78806982,52.53472222,50.75781,15182292,13700000,24.867917,25.06280507,24.18981208,23.76191391,2.04038633,-8.62989868,0.17868275
WLIL.SI,SI,Manufacturing,2023,1.09900824,2.67808712,7.21661716,1.15907,0.98021,136.00669,50.06415,FALSE,54.12649015,75.64583448,76.87912196,52.87234043,50.06415,14000000,14000000,24.961605,25.0445683,24.26973994,23.84189807,1.85601194,-8.59000041,0.18595601
YAZG.SI,SI,Manufacturing,2009,0.54984381,13.21681336,48.05136432,1.05738,88.92526,14.37454,4.44401,FALSE,1.78097614,0,1.85625815,3.81944444,4.44401,,55636.8,23.600851,22.94755882,20.48723876,22.42695055,1.50189929,-12.02095869,0.00601678
YAZG.SI,SI,Manufacturing,2010,0.58256638,15.59041541,44.3102022,1.23235,159.49522,12.17207,4.688,FALSE,8.68671606,0,1.5714221,28.43971631,4.688,,79743.6,23.763246,23.1064026,20.70308202,22.79409092,2.13596242,-11.81983083,0.0073572
YAZG.SI,SI,Manufacturing,2011,0.52433982,16.51088925,41.56811395,1.42645,33.72141,61.9016,25.16621,FALSE,1.18885827,0,0.20860495,3.90070922,25.16621,,81042,23.98231,23.21768723,22.60264202,23.02660319,1.82805431,-11.91496441,0.00668955
YAZG.SI,SI,Manufacturing,2012,0.4421513,13.24574774,29.5716868,1.81856,10.42591,45.43036,22.25891,FALSE,3.8764798,0,0.05269167,13.54166667,22.25891,,82814.8,23.96853,23.16047703,22.4661024,23.2074085,1.96341926,-11.83611496,0.00723837
YAZG.SI,SI,Manufacturing,2013,0.37529078,12.09353146,26.75430236,1.25161,13.63243,76.48644,32.34412,FALSE,6.48063205,0,3.1070316,18.68055556,32.34412,,76273.3,24.298475,23.19533305,23.16973666,23.41161918,1.56328448,-11.95325483,0.00643824
YAZG.SI,SI,Manufacturing,2014,0.36560791,9.39365486,20.05050612,1.67679,12.61769,38.94806,20.13022,FALSE,14.15374515,8.60129069,9.96236413,26.31205674,20.13022,,79811.4,24.296621,23.31982558,22.693673,23.60760499,1.80583437,-12.03240395,0.00594831
YAZG.SI,SI,Manufacturing,2015,0.39047936,7.28348873,13.75437573,2.35909,9.52486,37.11018,20.11697,FALSE,17.42579423,15.90455347,14.47817305,23.11594203,20.11697,380955.7373,102374,24.410499,23.46442811,22.80689212,23.77282498,1.96182266,-11.92804006,0.00660265
YAZG.SI,SI,Manufacturing,2016,0.36589217,6.86829677,12.43464772,2.12149,15.2808,33.08083,18.61188,FALSE,19.24686797,16.48815615,14.62035982,28.62318841,18.61188,490157.1087,89930,24.416279,23.41100621,22.73490872,23.81902212,1.90029458,-12.00421934,0.00611834
YAZG.SI,SI,Manufacturing,2017,0.45399632,8.14897037,13.86799603,2.16954,21.30955,18.61675,11.3817,FALSE,20.27701379,18.8402106,18.46608088,24.37551188,11.3817,654805.9809,87456,24.436488,23.62186014,22.26332434,23.92031105,2.31320822,-12.24296905,0.00481888
YAZG.SI,SI,Manufacturing,2018,0.52644314,10.53604454,16.58139228,2.74455,33.60219,13.76612,9.06684,FALSE,28.43481761,25.26655052,27.48149543,33.48664944,9.06684,627243.5003,119624,24.519968,23.86107529,22.11942153,24.07840949,2.54741041,-12.16896652,0.00518902
YAZG.SI,SI,Manufacturing,2019,0.52052053,8.97645406,13.20477778,3.0667,22.5075,15.70116,10.99947,FALSE,26.32215415,22.18798634,24.74385606,33.35247969,10.99947,507781.9612,119969,24.599894,23.93769566,22.39257138,24.21363599,2.60082144,-12.24270701,0.00482014
YAZG.SI,SI,Manufacturing,2020,0.32738045,6.79138246,9.41071394,3.82452,34.41029,12.71569,9.44999,FALSE,28.88258366,30.49968126,32.91957463,21.64912281,9.44999,217134.6144,80504.6,24.577769,23.4705051,22.21861227,24.24947123,2.50131696,-12.1744355,0.00516072
NETL.SI,SI,Information,2020,0.08720072,1.69291303,2.42114004,0.47372,6.0199,23.35423,16.13043,FALSE,32.93030066,6.93834268,28.2667261,62.21052632,16.13043,9782.487568,6059.93,22.210264,19.77936007,20.38580181,21.84019385,2.30086027,-11.06990654,0.01557402
NETL.SI,SI,Information,2021,0.08844359,2.1997003,3.20951711,0.47372,10.37187,25.09303,17.06176,FALSE,37.77026546,7.06578529,31.40803407,74.07017544,17.06176,9624.218107,6369,22.130839,19.71574055,20.36250832,21.74508843,2.27471804,-10.9565428,0.01744351
NETL.SI,SI,Information,2022,0.09260452,2.1354824,3.15491484,0.92106,12.37194,25.84756,17.41453,FALSE,37.25963141,18.55455507,25.19393665,75.79861111,17.41453,1040,1040,22.161131,19.79300437,20.4132655,21.7662195,2.81532967,-12.84602838,0.00263658
NETL.SI,SI,Information,2023,0.1003049,2.71526297,4.08419384,2.17814,5.84064,29.07683,19.0704,FALSE,43.07397389,18.83568806,31.32854695,85.21276596,19.0704,755,755,22.227045,19.92988309,20.57001224,21.80524082,2.61366361,-13.30316534,0.0016692
NETL.SI,SI,Information,2024,0.10373515,2.54916325,3.92146972,1.99249,3.75665,31.57776,20.33927,FALSE,43.85194074,16.21150876,34.44613227,83.90681004,20.33927,,473,22.214331,19.96062505,20.62171445,21.77443169,2.43981682,-13.80152966,0.00101408
STEL.SI,SI,Information,2005,0.34954738,6.76127745,12.48839048,1.07362,6.18997,49.45573,26.98984,FALSE,23.21735395,0,9.08933518,69.35185185,26.98984,,218503,24.050858,23.02107735,22.74114829,23.44464399,4.83931055,-10.72652232,0.02195485
STEL.SI,SI,Information,2006,0.38115739,9.55272377,16.31072001,1.16327,5.80851,35.08571,22.02183,FALSE,29.24062734,0,21.24945327,67.68518519,22.02183,,202893,24.058693,23.1195217,22.54555705,23.5928099,5.79865903,-10.89908767,0.01847508
STEL.SI,SI,Information,2007,0.40374136,7.89258836,12.46924412,1.17833,6.55933,31.0235,19.80618,FALSE,38.08798478,18.55779427,27.41136538,74.47368421,19.80618,,201599,23.976339,23.08376289,22.35716234,23.5274532,6.94148735,-10.86972704,0.01902556
STEL.SI,SI,Information,2008,0.44066448,7.1735181,11.54775245,0.70365,6.7096,35.91416,21.72822,FALSE,38.99217011,25.25322764,31.92021018,63.70856785,21.72822,,231066,24.092002,23.24247333,22.56544411,23.58934927,6.59761368,-10.89201467,0.01860622
STEL.SI,SI,Information,2009,0.4394474,6.32817902,10.36368806,0.74348,5.65332,36.56044,22.53817,FALSE,42.5538433,26.70156958,30.59632247,78.68872549,22.53817,,321043,24.088963,23.28843397,22.59900283,23.60402993,5.46552219,-10.60910362,0.02469021
